city	state_code	country	state_name
Gray County	KS	US	Kasaï District
Great Bend	KS	US	Kasaï District
Greeley County	KS	US	Kasaï District
Greensburg	KS	US	Kasaï District
Greenwood County	KS	US	Kasaï District
Halstead	KS	US	Kasaï District
Hamilton County	KS	US	Kasaï District
Harper	KS	US	Kasaï District
Harper County	KS	US	Kasaï District
Harvey County	KS	US	Kasaï District
Haskell County	KS	US	Kasaï District
Haven	KS	US	Kasaï District
Hays	KS	US	Kasaï District
Haysville	KS	US	Kasaï District
Herington	KS	US	Kasaï District
Hesston	KS	US	Kasaï District
Hiawatha	KS	US	Kasaï District
Highland	KS	US	Kasaï District
Hill City	KS	US	Kasaï District
Hillsboro	KS	US	Kasaï District
Hodgeman County	KS	US	Kasaï District
Hoisington	KS	US	Kasaï District
Holcomb	KS	US	Kasaï District
Holton	KS	US	Kasaï District
Horton	KS	US	Kasaï District
Howard	KS	US	Kasaï District
Hoxie	KS	US	Kasaï District
Hugoton	KS	US	Kasaï District
Humboldt	KS	US	Kasaï District
Hutchinson	KS	US	Kasaï District
Independence	KS	US	Kasaï District
Inman	KS	US	Kasaï District
Iola	KS	US	Kasaï District
Jackson County	KS	US	Kasaï District
Jefferson County	KS	US	Kasaï District
Jetmore	KS	US	Kasaï District
Jewell County	KS	US	Kasaï District
Johnson	KS	US	Kasaï District
Johnson County	KS	US	Kasaï District
Junction City	KS	US	Kasaï District
Kansas City	KS	US	Kasaï District
Kearny County	KS	US	Kasaï District
Kechi	KS	US	Kasaï District
Kingman	KS	US	Kasaï District
Kingman County	KS	US	Kasaï District
Kinsley	KS	US	Kasaï District
Kiowa	KS	US	Kasaï District
Kiowa County	KS	US	Kasaï District
La Crosse	KS	US	Kasaï District
La Cygne	KS	US	Kasaï District
Labette County	KS	US	Kasaï District
Lakin	KS	US	Kasaï District
Lane County	KS	US	Kasaï District
Lansing	KS	US	Kasaï District
Larned	KS	US	Kasaï District
Lawrence	KS	US	Kasaï District
Leavenworth	KS	US	Kasaï District
Leavenworth County	KS	US	Kasaï District
Leawood	KS	US	Kasaï District
Lenexa	KS	US	Kasaï District
Leoti	KS	US	Kasaï District
Liberal	KS	US	Kasaï District
Lincoln	KS	US	Kasaï District
Lincoln County	KS	US	Kasaï District
Lindsborg	KS	US	Kasaï District
Linn County	KS	US	Kasaï District
Logan County	KS	US	Kasaï District
Louisburg	KS	US	Kasaï District
Lyndon	KS	US	Kasaï District
Lyon County	KS	US	Kasaï District
Lyons	KS	US	Kasaï District
Maize	KS	US	Kasaï District
Manhattan	KS	US	Kasaï District
Mankato	KS	US	Kasaï District
Marion	KS	US	Kasaï District
Marion County	KS	US	Kasaï District
Marshall County	KS	US	Kasaï District
Marysville	KS	US	Kasaï District
McConnell AFB	KS	US	Kasaï District
McPherson	KS	US	Kasaï District
McPherson County	KS	US	Kasaï District
Meade	KS	US	Kasaï District
Meade County	KS	US	Kasaï District
Medicine Lodge	KS	US	Kasaï District
Merriam	KS	US	Kasaï District
Miami County	KS	US	Kasaï District
Minneapolis	KS	US	Kasaï District
Mission	KS	US	Kasaï District
Mission Hills	KS	US	Kasaï District
Mitchell County	KS	US	Kasaï District
Montgomery County	KS	US	Kasaï District
Morris County	KS	US	Kasaï District
Morton County	KS	US	Kasaï District
Mound City	KS	US	Kasaï District
Moundridge	KS	US	Kasaï District
Mulvane	KS	US	Kasaï District
Nemaha County	KS	US	Kasaï District
Neodesha	KS	US	Kasaï District
Neosho County	KS	US	Kasaï District
Ness City	KS	US	Kasaï District
Ness County	KS	US	Kasaï District
New Century, KS	KS	US	Kasaï District
Newton	KS	US	Kasaï District
Nickerson	KS	US	Kasaï District
North Newton	KS	US	Kasaï District
Norton	KS	US	Kasaï District
Norton County	KS	US	Kasaï District
Oakley	KS	US	Kasaï District
Oberlin	KS	US	Kasaï District
Ogden	KS	US	Kasaï District
Olathe	KS	US	Kasaï District
Osage City	KS	US	Kasaï District
Osage County	KS	US	Kasaï District
Osawatomie	KS	US	Kasaï District
Osborne	KS	US	Kasaï District
Osborne County	KS	US	Kasaï District
Oskaloosa	KS	US	Kasaï District
Oswego	KS	US	Kasaï District
Ottawa	KS	US	Kasaï District
Ottawa County	KS	US	Kasaï District
Overbrook	KS	US	Kasaï District
Overland Park	KS	US	Kasaï District
Oxford	KS	US	Kasaï District
Paola	KS	US	Kasaï District
Park City	KS	US	Kasaï District
Parsons	KS	US	Kasaï District
Pawnee County	KS	US	Kasaï District
Peabody	KS	US	Kasaï District
Phillips County	KS	US	Kasaï District
Phillipsburg	KS	US	Kasaï District
Pittsburg	KS	US	Kasaï District
Plains	KS	US	Kasaï District
Plainville	KS	US	Kasaï District
Pleasanton	KS	US	Kasaï District
Pottawatomie County	KS	US	Kasaï District
Prairie Village	KS	US	Kasaï District
Pratt	KS	US	Kasaï District
Pratt County	KS	US	Kasaï District
Rawlins County	KS	US	Kasaï District
Reno County	KS	US	Kasaï District
Republic County	KS	US	Kasaï District
Rice County	KS	US	Kasaï District
Riley County	KS	US	Kasaï District
Roeland Park	KS	US	Kasaï District
Rooks County	KS	US	Kasaï District
Rose Hill	KS	US	Kasaï District
Rossville	KS	US	Kasaï District
Rush County	KS	US	Kasaï District
Russell	KS	US	Kasaï District
Russell County	KS	US	Kasaï District
Sabetha	KS	US	Kasaï District
Saint Francis	KS	US	Kasaï District
Saint John	KS	US	Kasaï District
Saint Marys	KS	US	Kasaï District
Salina	KS	US	Kasaï District
Saline County	KS	US	Kasaï District
Satanta	KS	US	Kasaï District
Scott City	KS	US	Kasaï District
Scott County	KS	US	Kasaï District
Sedan	KS	US	Kasaï District
Sedgwick	KS	US	Kasaï District
Sedgwick County	KS	US	Kasaï District
Seneca	KS	US	Kasaï District
Seward County	KS	US	Kasaï District
Sharon Springs	KS	US	Kasaï District
Shawnee	KS	US	Kasaï District
Shawnee County	KS	US	Kasaï District
Sheridan County	KS	US	Kasaï District
Sherman County	KS	US	Kasaï District
Silver Lake	KS	US	Kasaï District
Smith Center	KS	US	Kasaï District
Smith County	KS	US	Kasaï District
Solomon	KS	US	Kasaï District
South Hutchinson	KS	US	Kasaï District
Spring Hill	KS	US	Kasaï District
Stafford County	KS	US	Kasaï District
Stanton County	KS	US	Kasaï District
Sterling	KS	US	Kasaï District
Stevens County	KS	US	Kasaï District
Stockton	KS	US	Kasaï District
Sublette	KS	US	Kasaï District
Sumner County	KS	US	Kasaï District
Syracuse	KS	US	Kasaï District
Thomas County	KS	US	Kasaï District
Tonganoxie	KS	US	Kasaï District
Topeka	KS	US	Kasaï District
Towanda	KS	US	Kasaï District
Trego County	KS	US	Kasaï District
Tribune	KS	US	Kasaï District
Troy	KS	US	Kasaï District
Ulysses	KS	US	Kasaï District
Valley Center	KS	US	Kasaï District
Valley Falls	KS	US	Kasaï District
Victoria	KS	US	Kasaï District
Wabaunsee County	KS	US	Kasaï District
WaKeeney	KS	US	Kasaï District
Wallace County	KS	US	Kasaï District
Wamego	KS	US	Kasaï District
Washington	KS	US	Kasaï District
Washington County	KS	US	Kasaï District
Wathena	KS	US	Kasaï District
Wellington	KS	US	Kasaï District
Wellsville	KS	US	Kasaï District
Westmoreland	KS	US	Kasaï District
Westwood	KS	US	Kasaï District
Wichita	KS	US	Kasaï District
Wichita County	KS	US	Kasaï District
Wilson County	KS	US	Kasaï District
Winfield	KS	US	Kasaï District
Woodson County	KS	US	Kasaï District
Wyandotte County	KS	US	Kasaï District
Yates Center	KS	US	Kasaï District
Adair County	KY	US	Kayanza Province
Albany	KY	US	Kayanza Province
Alexandria	KY	US	Kayanza Province
Allen County	KY	US	Kayanza Province
Anchorage	KY	US	Kayanza Province
Anderson County	KY	US	Kayanza Province
Annville	KY	US	Kayanza Province
Ashland	KY	US	Kayanza Province
Auburn	KY	US	Kayanza Province
Audubon Park	KY	US	Kayanza Province
Augusta	KY	US	Kayanza Province
Ballard County	KY	US	Kayanza Province
Barbourmeade	KY	US	Kayanza Province
Barbourville	KY	US	Kayanza Province
Bardstown	KY	US	Kayanza Province
Bardwell	KY	US	Kayanza Province
Barren County	KY	US	Kayanza Province
Bath County	KY	US	Kayanza Province
Beattyville	KY	US	Kayanza Province
Beaver Dam	KY	US	Kayanza Province
Bedford	KY	US	Kayanza Province
Beechwood Village	KY	US	Kayanza Province
Bell County	KY	US	Kayanza Province
Bellevue	KY	US	Kayanza Province
Benton	KY	US	Kayanza Province
Berea	KY	US	Kayanza Province
Bloomfield	KY	US	Kayanza Province
Boone County	KY	US	Kayanza Province
Booneville	KY	US	Kayanza Province
Bourbon County	KY	US	Kayanza Province
Bowling Green	KY	US	Kayanza Province
Boyd County	KY	US	Kayanza Province
Boyle County	KY	US	Kayanza Province
Bracken County	KY	US	Kayanza Province
Brandenburg	KY	US	Kayanza Province
Breathitt County	KY	US	Kayanza Province
Breckinridge Center	KY	US	Kayanza Province
Breckinridge County	KY	US	Kayanza Province
Brodhead	KY	US	Kayanza Province
Brooks	KY	US	Kayanza Province
Brooksville	KY	US	Kayanza Province
Brownsville	KY	US	Kayanza Province
Buckner	KY	US	Kayanza Province
Buechel	KY	US	Kayanza Province
Bullitt County	KY	US	Kayanza Province
Burkesville	KY	US	Kayanza Province
Burlington	KY	US	Kayanza Province
Butler County	KY	US	Kayanza Province
Cadiz	KY	US	Kayanza Province
Caldwell County	KY	US	Kayanza Province
Calhoun	KY	US	Kayanza Province
Calloway County	KY	US	Kayanza Province
Calvert City	KY	US	Kayanza Province
Camargo	KY	US	Kayanza Province
Campbell County	KY	US	Kayanza Province
Campbellsville	KY	US	Kayanza Province
Campton	KY	US	Kayanza Province
Carlisle	KY	US	Kayanza Province
Carlisle County	KY	US	Kayanza Province
Carroll County	KY	US	Kayanza Province
Carrollton	KY	US	Kayanza Province
Carter County	KY	US	Kayanza Province
Casey County	KY	US	Kayanza Province
Catlettsburg	KY	US	Kayanza Province
Cave City	KY	US	Kayanza Province
Central City	KY	US	Kayanza Province
Christian County	KY	US	Kayanza Province
Clark County	KY	US	Kayanza Province
Claryville	KY	US	Kayanza Province
Clay	KY	US	Kayanza Province
Clay City	KY	US	Kayanza Province
Clay County	KY	US	Kayanza Province
Clinton	KY	US	Kayanza Province
Clinton County	KY	US	Kayanza Province
Cloverport	KY	US	Kayanza Province
Coal Run Village	KY	US	Kayanza Province
Cold Spring	KY	US	Kayanza Province
Coldstream	KY	US	Kayanza Province
Columbia	KY	US	Kayanza Province
Corbin	KY	US	Kayanza Province
Covington	KY	US	Kayanza Province
Crescent Springs	KY	US	Kayanza Province
Crestview Hills	KY	US	Kayanza Province
Crestwood	KY	US	Kayanza Province
Crittenden	KY	US	Kayanza Province
Crittenden County	KY	US	Kayanza Province
Cumberland	KY	US	Kayanza Province
Cumberland County	KY	US	Kayanza Province
Cynthiana	KY	US	Kayanza Province
Danville	KY	US	Kayanza Province
Daviess County	KY	US	Kayanza Province
Dawson Springs	KY	US	Kayanza Province
Dayton	KY	US	Kayanza Province
Dixon	KY	US	Kayanza Province
Doe Valley	KY	US	Kayanza Province
Douglass Hills	KY	US	Kayanza Province
Dry Ridge	KY	US	Kayanza Province
Earlington	KY	US	Kayanza Province
Eddyville	KY	US	Kayanza Province
Edgewood	KY	US	Kayanza Province
Edmonson County	KY	US	Kayanza Province
Edmonton	KY	US	Kayanza Province
Elizabethtown	KY	US	Kayanza Province
Elk Creek	KY	US	Kayanza Province
Elkfork	KY	US	Kayanza Province
Elkton	KY	US	Kayanza Province
Elliott County	KY	US	Kayanza Province
Elsmere	KY	US	Kayanza Province
Eminence	KY	US	Kayanza Province
Erlanger	KY	US	Kayanza Province
Estill County	KY	US	Kayanza Province
Fairdale	KY	US	Kayanza Province
Falmouth	KY	US	Kayanza Province
Farley	KY	US	Kayanza Province
Fayette County	KY	US	Kayanza Province
Fern Creek	KY	US	Kayanza Province
Flatwoods	KY	US	Kayanza Province
Fleming County	KY	US	Kayanza Province
Flemingsburg	KY	US	Kayanza Province
Florence	KY	US	Kayanza Province
Floyd County	KY	US	Kayanza Province
Fort Campbell North	KY	US	Kayanza Province
Fort Knox	KY	US	Kayanza Province
Fort Mitchell	KY	US	Kayanza Province
Fort Thomas	KY	US	Kayanza Province
Fort Wright	KY	US	Kayanza Province
Francisville	KY	US	Kayanza Province
Frankfort	KY	US	Kayanza Province
Franklin	KY	US	Kayanza Province
Franklin County	KY	US	Kayanza Province
Frenchburg	KY	US	Kayanza Province
Fulton	KY	US	Kayanza Province
Fulton County	KY	US	Kayanza Province
Gallatin County	KY	US	Kayanza Province
Garrard County	KY	US	Kayanza Province
Georgetown	KY	US	Kayanza Province
Glasgow	KY	US	Kayanza Province
Grant County	KY	US	Kayanza Province
Graves County	KY	US	Kayanza Province
Graymoor-Devondale	KY	US	Kayanza Province
Grayson	KY	US	Kayanza Province
Grayson County	KY	US	Kayanza Province
Green County	KY	US	Kayanza Province
Greensburg	KY	US	Kayanza Province
Greenup	KY	US	Kayanza Province
Greenup County	KY	US	Kayanza Province
Greenville	KY	US	Kayanza Province
Guthrie	KY	US	Kayanza Province
Hancock County	KY	US	Kayanza Province
Hardin County	KY	US	Kayanza Province
Hardinsburg	KY	US	Kayanza Province
Harlan	KY	US	Kayanza Province
Harlan County	KY	US	Kayanza Province
Harrison County	KY	US	Kayanza Province
Harrodsburg	KY	US	Kayanza Province
Hart County	KY	US	Kayanza Province
Hartford	KY	US	Kayanza Province
Hawesville	KY	US	Kayanza Province
Hazard	KY	US	Kayanza Province
Hebron	KY	US	Kayanza Province
Hebron Estates	KY	US	Kayanza Province
Henderson	KY	US	Kayanza Province
Henderson County	KY	US	Kayanza Province
Hendron	KY	US	Kayanza Province
Henry County	KY	US	Kayanza Province
Heritage Creek	KY	US	Kayanza Province
Hickman	KY	US	Kayanza Province
Hickman County	KY	US	Kayanza Province
Highland Heights	KY	US	Kayanza Province
Highview	KY	US	Kayanza Province
Hillview	KY	US	Kayanza Province
Hindman	KY	US	Kayanza Province
Hodgenville	KY	US	Kayanza Province
Hopkins County	KY	US	Kayanza Province
Hopkinsville	KY	US	Kayanza Province
Horse Cave	KY	US	Kayanza Province
Hurstbourne	KY	US	Kayanza Province
Hurstbourne Acres	KY	US	Kayanza Province
Hyden	KY	US	Kayanza Province
Independence	KY	US	Kayanza Province
Indian Hills	KY	US	Kayanza Province
Indian Hills Cherokee Section	KY	US	Kayanza Province
Inez	KY	US	Kayanza Province
Ironville	KY	US	Kayanza Province
Irvine	KY	US	Kayanza Province
Irvington	KY	US	Kayanza Province
Jackson	KY	US	Kayanza Province
Jackson County	KY	US	Kayanza Province
Jamestown	KY	US	Kayanza Province
Jefferson County	KY	US	Kayanza Province
Jeffersontown	KY	US	Kayanza Province
Jeffersonville	KY	US	Kayanza Province
Jenkins	KY	US	Kayanza Province
Jessamine County	KY	US	Kayanza Province
Johnson County	KY	US	Kayanza Province
Junction City	KY	US	Kayanza Province
Kenton County	KY	US	Kayanza Province
Knott County	KY	US	Kayanza Province
Knottsville	KY	US	Kayanza Province
Knox County	KY	US	Kayanza Province
La Center	KY	US	Kayanza Province
La Grange	KY	US	Kayanza Province
Lakeside Park	KY	US	Kayanza Province
Lancaster	KY	US	Kayanza Province
Larue County	KY	US	Kayanza Province
Laurel County	KY	US	Kayanza Province
Lawrence County	KY	US	Kayanza Province
Lawrenceburg	KY	US	Kayanza Province
Lebanon	KY	US	Kayanza Province
Lebanon Junction	KY	US	Kayanza Province
Ledbetter	KY	US	Kayanza Province
Lee County	KY	US	Kayanza Province
Leitchfield	KY	US	Kayanza Province
Leslie County	KY	US	Kayanza Province
Letcher County	KY	US	Kayanza Province
Lewis County	KY	US	Kayanza Province
Lewisport	KY	US	Kayanza Province
Lexington	KY	US	Kayanza Province
Lexington-Fayette	KY	US	Kayanza Province
Liberty	KY	US	Kayanza Province
Lincoln County	KY	US	Kayanza Province
Livermore	KY	US	Kayanza Province
Livingston County	KY	US	Kayanza Province
Logan County	KY	US	Kayanza Province
London	KY	US	Kayanza Province
Louisa	KY	US	Kayanza Province
Louisville	KY	US	Kayanza Province
Ludlow	KY	US	Kayanza Province
Lyndon	KY	US	Kayanza Province
Lyon County	KY	US	Kayanza Province
Madison County	KY	US	Kayanza Province
Madisonville	KY	US	Kayanza Province
Magoffin County	KY	US	Kayanza Province
Manchester	KY	US	Kayanza Province
Marion	KY	US	Kayanza Province
Marion County	KY	US	Kayanza Province
Marshall County	KY	US	Kayanza Province
Martin County	KY	US	Kayanza Province
Mason County	KY	US	Kayanza Province
Masonville	KY	US	Kayanza Province
Massac	KY	US	Kayanza Province
Mayfield	KY	US	Kayanza Province
Maysville	KY	US	Kayanza Province
McCracken County	KY	US	Kayanza Province
McCreary County	KY	US	Kayanza Province
McKee	KY	US	Kayanza Province
McLean County	KY	US	Kayanza Province
Meade County	KY	US	Kayanza Province
Meads	KY	US	Kayanza Province
Menifee County	KY	US	Kayanza Province
Mercer County	KY	US	Kayanza Province
Metcalfe County	KY	US	Kayanza Province
Middlesboro	KY	US	Kayanza Province
Middletown	KY	US	Kayanza Province
Midway	KY	US	Kayanza Province
Monroe County	KY	US	Kayanza Province
Montgomery County	KY	US	Kayanza Province
Monticello	KY	US	Kayanza Province
Morehead	KY	US	Kayanza Province
Morgan County	KY	US	Kayanza Province
Morganfield	KY	US	Kayanza Province
Morgantown	KY	US	Kayanza Province
Mount Olivet	KY	US	Kayanza Province
Mount Sterling	KY	US	Kayanza Province
Mount Vernon	KY	US	Kayanza Province
Mount Washington	KY	US	Kayanza Province
Muhlenberg County	KY	US	Kayanza Province
Munfordville	KY	US	Kayanza Province
Murray	KY	US	Kayanza Province
Nelson County	KY	US	Kayanza Province
New Castle	KY	US	Kayanza Province
Newburg	KY	US	Kayanza Province
Newport	KY	US	Kayanza Province
Nicholas County	KY	US	Kayanza Province
Nicholasville	KY	US	Kayanza Province
North Corbin	KY	US	Kayanza Province
Northfield	KY	US	Kayanza Province
Nortonville	KY	US	Kayanza Province
Oak Grove	KY	US	Kayanza Province
Oakbrook	KY	US	Kayanza Province
Ohio County	KY	US	Kayanza Province
Okolona	KY	US	Kayanza Province
Oldham County	KY	US	Kayanza Province
Olive Hill	KY	US	Kayanza Province
Orchard Grass Hills	KY	US	Kayanza Province
Owen County	KY	US	Kayanza Province
Owensboro	KY	US	Kayanza Province
Owenton	KY	US	Kayanza Province
Owingsville	KY	US	Kayanza Province
Owsley County	KY	US	Kayanza Province
Paducah	KY	US	Kayanza Province
Paintsville	KY	US	Kayanza Province
Paris	KY	US	Kayanza Province
Park Hills	KY	US	Kayanza Province
Pendleton County	KY	US	Kayanza Province
Perry County	KY	US	Kayanza Province
Pewee Valley	KY	US	Kayanza Province
Pike County	KY	US	Kayanza Province
Pikeville	KY	US	Kayanza Province
Pine Knot	KY	US	Kayanza Province
Pineville	KY	US	Kayanza Province
Pioneer Village	KY	US	Kayanza Province
Plano	KY	US	Kayanza Province
Pleasure Ridge Park	KY	US	Kayanza Province
Powell County	KY	US	Kayanza Province
Prestonsburg	KY	US	Kayanza Province
Princeton	KY	US	Kayanza Province
Prospect	KY	US	Kayanza Province
Providence	KY	US	Kayanza Province
Pulaski County	KY	US	Kayanza Province
Raceland	KY	US	Kayanza Province
Radcliff	KY	US	Kayanza Province
Reidland	KY	US	Kayanza Province
Richmond	KY	US	Kayanza Province
Robertson County	KY	US	Kayanza Province
Rockcastle County	KY	US	Kayanza Province
Rowan County	KY	US	Kayanza Province
Russell	KY	US	Kayanza Province
Russell County	KY	US	Kayanza Province
Russell Springs	KY	US	Kayanza Province
Russellville	KY	US	Kayanza Province
Ryland Heights	KY	US	Kayanza Province
Saint Dennis	KY	US	Kayanza Province
Saint Matthews	KY	US	Kayanza Province
Saint Regis Park	KY	US	Kayanza Province
Salyersville	KY	US	Kayanza Province
Sandy Hook	KY	US	Kayanza Province
Scott County	KY	US	Kayanza Province
Scottsville	KY	US	Kayanza Province
Sebree	KY	US	Kayanza Province
Shelby County	KY	US	Kayanza Province
Shelbyville	KY	US	Kayanza Province
Shepherdsville	KY	US	Kayanza Province
Shively	KY	US	Kayanza Province
Silver Grove	KY	US	Kayanza Province
Simpson County	KY	US	Kayanza Province
Simpsonville	KY	US	Kayanza Province
Smithland	KY	US	Kayanza Province
Somerset	KY	US	Kayanza Province
South Shore	KY	US	Kayanza Province
Southgate	KY	US	Kayanza Province
Spencer County	KY	US	Kayanza Province
Springfield	KY	US	Kayanza Province
Stanford	KY	US	Kayanza Province
Stanton	KY	US	Kayanza Province
Stearns	KY	US	Kayanza Province
Sturgis	KY	US	Kayanza Province
Taylor County	KY	US	Kayanza Province
Taylor Mill	KY	US	Kayanza Province
Taylorsville	KY	US	Kayanza Province
Todd County	KY	US	Kayanza Province
Tompkinsville	KY	US	Kayanza Province
Trigg County	KY	US	Kayanza Province
Trimble County	KY	US	Kayanza Province
Union	KY	US	Kayanza Province
Union County	KY	US	Kayanza Province
Valley Station	KY	US	Kayanza Province
Van Lear	KY	US	Kayanza Province
Vanceburg	KY	US	Kayanza Province
Verona	KY	US	Kayanza Province
Versailles	KY	US	Kayanza Province
Villa Hills	KY	US	Kayanza Province
Vine Grove	KY	US	Kayanza Province
Walton	KY	US	Kayanza Province
Warren County	KY	US	Kayanza Province
Warsaw	KY	US	Kayanza Province
Washington County	KY	US	Kayanza Province
Watterson Park	KY	US	Kayanza Province
Wayne County	KY	US	Kayanza Province
Webster County	KY	US	Kayanza Province
West Buechel	KY	US	Kayanza Province
West Liberty	KY	US	Kayanza Province
Westwood	KY	US	Kayanza Province
Whitesburg	KY	US	Kayanza Province
Whitley City	KY	US	Kayanza Province
Whitley County	KY	US	Kayanza Province
Wickliffe	KY	US	Kayanza Province
Wilder	KY	US	Kayanza Province
Williamsburg	KY	US	Kayanza Province
Williamstown	KY	US	Kayanza Province
Wilmore	KY	US	Kayanza Province
Winchester	KY	US	Kayanza Province
Windy Hills	KY	US	Kayanza Province
Wolfe County	KY	US	Kayanza Province
Woodford County	KY	US	Kayanza Province
Worthington	KY	US	Kayanza Province
Worthington Hills	KY	US	Kayanza Province
Wurtland	KY	US	Kayanza Province
Abbeville	LA	US	Lankaran District
